X,Результаты модуля (FunctionWithModule)
2.233500000000001,3.442261303741633
2.2346000000000004,3.459479852250783
2.2357000000000014,3.4767647839995934
2.2368000000000006,3.494116274234321
2.2379,3.5115344984224133
2.2390000000000008,3.5290196322522673
2.2401,3.5465718516329687
2.241200000000001,3.56419133269431
2.2423,3.5818782517863768
2.243400000000001,3.5996327854796157
2.2445000000000004,3.6174551105644177
2.2456000000000014,3.6353454040511646
2.2467000000000006,3.6533038431698417
2.2478,3.6713306053700356
2.248900000000001,3.6894258683206775
2.25,3.707589809909781
2.251100000000001,3.7258226082444748
2.2522,3.7441244416507806
2.253300000000001,3.7624954886728394
2.2544000000000004,3.780935928073733
2.2554999999999996,3.7994459388347144
2.2566000000000006,3.8180257001550966
2.2577,3.8366753914520224
2.258800000000001,3.8553951923604783
2.2599,3.874185282732862
2.261000000000001,3.8930458426390486
2.2621,3.911977052365979
2.263200000000001,3.930979092417686
2.2643000000000004,3.9500521435149056
2.2653999999999996,3.9691963865950943
2.2665000000000006,3.9884120028121233
2.2676,4.0076991735360545
2.268700000000001,4.027058080353139
2.2698,4.0464889050653765
2.270900000000001,4.065991829690613
2.2720000000000002,4.085567036462071
2.2731000000000012,4.10521470782844
2.2742000000000004,4.124935026453414
2.2752999999999997,4.144728175215769
2.2764000000000006,4.164594337209022
2.2775,4.184533695741188
2.278600000000001,4.204546434334824
2.2797,4.224632736726547
2.280800000000001,4.24479278686715
2.2819000000000003,4.265026768921113
2.2830000000000013,4.285334867266693
2.2841000000000005,4.305717266495496
2.2851999999999997,4.32617415141247
2.2863000000000007,4.346705707035658
2.2874,4.3673121185959
2.288500000000001,4.387993571536863
2.2896,4.408750251514591
2.290700000000001,4.429582344397584
2.2918000000000003,4.450490036266356
2.2929000000000013,4.471473513413473
2.2940000000000005,4.492532962343135
2.2950999999999997,4.513668569771207
2.2962000000000007,4.534880522624889
2.2973,4.556169008042491
2.298400000000001,4.577534213373429
2.2995,4.598976326177779
2.300600000000001,4.620495534226349
2.3017000000000003,4.642092025500229
2.3028000000000013,4.663765988190853
2.3039000000000005,4.685517610699531
2.3049999999999997,4.707347081637517
2.3061000000000007,4.729254589825694
2.3072,4.751240324294285
2.308300000000001,4.77330447428291
2.3094,4.79544722924007
2.310500000000001,4.8176687788233
2.3116000000000003,4.839969312898646
2.3127000000000013,4.862349021540746
2.3138000000000005,4.884808095032388
2.3148999999999997,4.907346723864536
2.3160000000000007,4.929965098736056
2.3171,4.952663410553365
2.318200000000001,4.975441850430529
2.3193,4.998300609688749
2.320400000000001,5.021239879856498
2.3215000000000003,5.044259852668966
2.3226000000000013,5.067360720068226
2.3237000000000005,5.090542674202693
2.3247999999999998,5.1138059074271975
2.3259000000000007,5.137150612302692
2.327,5.160576981595909
2.328100000000001,5.184085208279503
2.3292,5.20767548553141
2.330300000000001,5.231348006735098
2.3314000000000004,5.255102965478988
2.3325000000000014,5.278940555556561
2.3336000000000006,5.302860970965883
2.3346999999999998,5.326864405909645
2.3358000000000008,5.35095105479486
2.3369,5.375121112232553
2.338000000000001,5.399374773037833
2.3391,5.42371223222937
2.340200000000001,5.4481336850295
2.3413000000000004,5.4726393268637485
2.3424000000000014,5.497229353360907
2.3435000000000006,5.521903960352522
2.3446,5.546663343872986
2.345700000000001,5.5715077001592155
2.3468,5.59643722565029
2.347900000000001,5.621452116987623
2.349,5.646552571014326
2.350100000000001,5.6717387847754175
2.3512000000000004,5.697010955517225
2.3523000000000014,5.722369280687596
2.3534000000000006,5.747813957935275
2.3545,5.77334518511004
2.355600000000001,5.7989631602623755
2.3567,5.824668081643128
2.357800000000001,5.850460147703612
2.3589,5.87633955709505
2.360000000000001,5.90230650866873
2.3611000000000004,5.928361201475433
2.3621999999999996,5.954503834765567
2.3633000000000006,5.980734607988785
2.3644,6.007053720793692
2.365500000000001,6.033461373027954
2.3666,6.0599577647376695
2.367700000000001,6.086543096167603
2.3688000000000002,6.113217567760581
2.3699000000000012,6.139981380157657
2.3710000000000004,6.166834734197527
2.3720999999999997,6.193777830916684
2.3732000000000006,6.2208108715490065
2.3743,6.247934057525512
2.375400000000001,6.275147590474356
2.3765,6.302451672220356
2.377600000000001,6.329846504785112
2.3787000000000003,6.357332290386443
2.3798000000000012,6.3849092314385105
2.3809000000000005,6.412577530551321
2.3819999999999997,6.440337390530757
2.3831000000000007,6.46818901437829
2.3842,6.496132605290606
2.385300000000001,6.524168366659737
2.3864,6.552296502072477
2.387500000000001,6.580517215310538
2.3886000000000003,6.608830710349979
2.3897000000000013,6.637237191361381
2.3908000000000005,6.665736862709249
2.3918999999999997,6.694329928952126
2.3930000000000007,6.72301659484227
2.3941,6.751797065325281
2.395200000000001,6.780671545540242
2.3963,6.809640240819078
2.397400000000001,6.838703356686839
2.3985000000000003,6.867861098860992
2.3996000000000013,6.8971136732516385
2.4007000000000005,6.926461285960967
2.4017999999999997,6.955904143283291
2.4029000000000007,6.985442451704779
2.404,7.015076417903059
2.405100000000001,7.04480624874732
2.4062,7.074632151297794
2.407300000000001,7.104554332805855
2.4084000000000003,7.1345730007134724
2.4095000000000013,7.164688362653357
2.4106000000000005,7.194900626448381
2.4116999999999997,7.225210000111698
2.4128000000000007,7.25561669184639
2.4139,7.286120910045114
2.415000000000001,7.316722863290221
2.4161,7.347422760353195
2.417200000000001,7.3782208101947475
2.4183000000000003,7.409117221964307
2.4194000000000013,7.440112205000172
2.4205000000000005,7.4712059688288495
2.4215999999999998,7.502398723165278
2.4227000000000007,7.533690677912404
2.4238,7.565082043160837
2.424900000000001,7.5965730291890035
2.426,7.628163846462536
2.427100000000001,7.659854705634433
2.4282000000000004,7.6916458175444244
2.4293000000000013,7.723537393219307
2.4304000000000006,7.755529643872088
2.4314999999999998,7.787622780902361
2.4326000000000008,7.819817015895787
2.4337,7.852112560623814
2.434800000000001,7.884509627043759
2.4359,7.91700842729823
2.437000000000001,7.9496091737153165
2.4381000000000004,7.982312078807958
2.4392000000000014,8.015117355274135
2.4403000000000006,8.048025215996262
2.4414,8.081035874041328
2.442500000000001,8.114149542660508
2.4436,8.14736643528884
2.444700000000001,8.18068676554534
2.4458,8.214110747232342
2.446900000000001,8.247638594335807
2.4480000000000004,8.281270521024572
2.4491000000000014,8.31500674165194
2.4502000000000006,8.348847470749812
2.4513,8.382792923036593
2.452400000000001,8.416843313411716
2.4535,8.450998856956506
2.454600000000001,8.485259768934364
2.4557,8.519626264790109
2.456800000000001,8.5540985601502
2.4579000000000004,8.588676870822079
2.4589999999999996,8.623361412794393
2.4601000000000006,8.658152402236526
2.4612,8.693050055498274
2.462300000000001,8.728054589110014
2.4634,8.76316621978203
2.464500000000001,8.798385164404754
2.4656000000000002,8.833711640048127
2.4667000000000012,8.869145863961764
2.4678000000000004,8.904688053574366
2.4688999999999997,8.940338426493854
2.4700000000000006,8.976097200507004
2.4711,9.01196459357905
2.472200000000001,9.047940823853876
2.4733,9.084026109653326
2.474400000000001,9.120220669477474
2.4755000000000003,9.15652472200395
2.4766000000000012,9.192938486088138
2.4777000000000005,9.229462180762562
2.4787999999999997,9.266096025237008
2.4799000000000007,9.302840238898234
2.481,9.339695041309444
2.482100000000001,9.376660652210614
2.4832,9.413737291517718
2.484300000000001,9.45092517932301
2.4854000000000003,9.488224535894368
2.4865000000000013,9.525635581675477
2.4876000000000005,9.56315853728523
2.4886999999999997,9.600793623517847
2.4898000000000007,9.638541061342538
2.4909,9.676401071903095
2.492000000000001,9.714373876518023
2.4931,9.752459696679972
2.494200000000001,9.790658754055931
2.4953000000000003,9.828971270486495
2.4964000000000013,9.867397467986194
2.4975000000000005,9.905937568742768
2.4985999999999997,9.944591795117372
2.4997000000000007,9.983360369644217
2.5008,10.022243515030054
2.501900000000001,10.061241454154565
2.503,10.100354410069485
2.504100000000001,10.139582605998987
2.5052000000000003,10.178926265338925
2.5063000000000013,10.218385611657123
2.5074000000000005,10.257960868692656
2.5084999999999997,10.297652260356084
2.5096000000000007,10.337460010729048
2.5107,10.377384344063817
2.511800000000001,10.417425484783614
2.5129,10.457583657481782
2.514000000000001,10.497859086922105
2.5151000000000003,10.538251998038172
2.5162000000000013,10.578762615933515
2.5173000000000005,10.619391165881057
2.5183999999999997,10.660137873323166
2.5195000000000007,10.701002963871368
2.5206,10.74198666330591
2.521700000000001,10.783089197575958
2.5228,10.824310792798903
2.523900000000001,10.865651675260649
2.5250000000000004,10.907112071414875
2.5261000000000013,10.948692207883315
2.5272000000000006,10.990392311455107
2.5282999999999998,11.032212609086882
2.5294000000000008,11.074153327902527
2.5305,11.116214695192605
2.531600000000001,11.158396938414725
2.5327,11.200700285192722
2.533800000000001,11.24312496331703
2.5349000000000004,11.285671200743836
2.5360000000000014,11.328339225595533
2.5371000000000006,11.371129266159825
2.5382,11.414041550890097
2.539300000000001,11.457076308404922
2.5404,11.500233767487694
2.541500000000001,11.543514157086808
2.5426,11.586917706314997
2.543700000000001,11.63044464444958
2.5448000000000004,11.674095200931735
2.5459000000000014,11.717869605366843
2.5470000000000006,11.761768087523668
2.5481,11.80579087733469
2.549200000000001,11.849938204895635
2.5503,11.894210300465057
2.551400000000001,11.938607394464604
2.5525,11.983129717478283
2.553600000000001,12.027777500252727
2.5547000000000004,12.072550973696492
2.5557999999999996,12.117450368880299
2.5569000000000006,12.162475917036577
2.558,12.20762784955909
2.559100000000001,12.252906398003201
2.5602,12.29831179408502
2.561300000000001,12.343844269681863
2.5624000000000002,12.389504056831417
2.5635000000000012,12.435291387732038
2.5646000000000004,12.48120649474204
2.5656999999999996,12.527249610379966
2.5668000000000006,12.57342096732415
2.5679,12.61972079841221
2.569000000000001,12.666149336641482
2.5701,12.712706815168083
2.571200000000001,12.759393467307394
2.5723000000000003,12.806209526533141
2.5734000000000012,12.853155226477867
2.5745000000000005,12.900230800932025
2.5755999999999997,12.947436483844424
2.5767000000000007,12.994772509321637
2.5778,13.042239111627659
2.578900000000001,13.089836525184149
2.58,13.13756498456967
2.581100000000001,13.185424724520024
2.5822000000000003,13.23341597992746
2.5833000000000013,13.281538985841106
2.5844000000000005,13.329793977466014
2.5854999999999997,13.378181190163616
2.5866000000000007,13.426700859451207
2.5877,13.47535322100151
2.588800000000001,13.524138510642969
2.5899,13.573056964359024
2.591000000000001,13.622108818288368
2.5921000000000003,13.671294308724168
2.5932000000000013,13.720613672114528
2.5943000000000005,13.770067145061583
2.5953999999999997,13.81965496432181
2.5965000000000007,13.869377366805653
2.5976,13.919234589577027
2.598700000000001,13.969226869853662
2.5998,14.019354445006167
2.600900000000001,14.069617552558679
2.6020000000000003,14.120016430187714
2.6031000000000013,14.170551315722808
2.6042000000000005,14.22122244714557
2.6052999999999997,14.272030062590078
2.6064000000000007,14.322974400342344
2.6075,14.374055698839914
2.608600000000001,14.425274196672175
2.6097,14.476630132579611
2.610800000000001,14.52812374545403
2.6119000000000003,14.579755274337877
2.6130000000000013,14.631524958424594
2.6141000000000005,14.683433037057789
2.6151999999999997,14.735479749731493
2.6163000000000007,14.787665336089796
2.6174,14.839990035926409
2.618500000000001,14.892454089184918
2.6196,14.945057735958022
2.620700000000001,14.997801216487812
2.6218000000000004,15.05068477116513
2.6229000000000013,15.103708640529804
2.6240000000000006,15.156873065269867
2.6250999999999998,15.21017828622194
2.6262000000000008,15.263624544370685
2.6273,15.317212080848462
2.628400000000001,15.370941136935512
2.6295,15.424811954059292
2.630600000000001,15.478824773794793
2.6317000000000004,15.53297983786363
2.6328000000000014,15.587277388134655
2.6339000000000006,15.641717666622856
2.635,15.69630091548995
2.6361000000000008,15.751027377043695
2.6372,15.805897293737608
2.638300000000001,15.860910908171261
2.6394,15.916068463089337
2.640500000000001,15.971370201382253
2.6416000000000004,16.02681636608506
2.6427000000000014,16.082407200378075
2.6438000000000006,16.138142947585862
2.6449,16.194023851177786
2.646000000000001,16.250050154767315
2.6471,16.30622210211171
2.648200000000001,16.36253993711236
2.6493,16.419003903813888
2.650400000000001,16.475614246404607
2.6515000000000004,16.53237120921568
2.6526000000000014,16.589275036721478
2.6537000000000006,16.646325973538783
2.6548,16.70352426442711
2.655900000000001,16.760870154288305
2.657,16.818363888166015
2.658100000000001,16.876005711246066
2.6592000000000002,16.933795868855608
2.660300000000001,16.99173460646357
2.6614000000000004,17.04982216967972
2.6624999999999996,17.10805880425512
2.6636000000000006,17.166444756081656
2.6647,17.22498027119146
2.665800000000001,17.28366559575747
2.6669,17.34250097609225
2.668000000000001,17.401486658648864
2.6691000000000003,17.46062289001963
2.6702000000000012,17.51990991693671
2.6713000000000005,17.579347986271273
2.6723999999999997,17.63893734503379
2.6735000000000007,17.69867824037365
2.6746,17.75857091957857
2.675700000000001,17.818615630075126
2.6768,17.878812619427705
2.677900000000001,17.939162135339153
2.6790000000000003,17.999664425649677
2.6801000000000013,18.06031973833749
2.6812000000000005,18.12112832152328
2.6822999999999997,18.18209042344883
2.6834000000000007,18.243206292509164
2.6845,18.30447617723034
2.685600000000001,18.365900326275327
2.6867,18.427478988443028
2.687800000000001,18.48921241266885
2.6889000000000003,18.5511008480237
2.6900000000000013,18.613144543714586
2.6911000000000005,18.675343749083503
2.6921999999999997,18.737698713608104
2.6933000000000007,18.800209686901024
2.6944,18.862876918709432
2.695500000000001,18.9257006589156
2.6966,18.988681157535662
2.697700000000001,19.051818664720454
2.6988000000000003,19.115113430754402
2.6999000000000013,19.178565706056073
2.7010000000000005,19.242175741177174
2.7020999999999997,19.305943786803102
2.7032000000000007,19.36987009375245
2.7043,19.43395491297632
2.705400000000001,19.498198495558977
2.7065,19.56260109271687
2.707600000000001,19.627162955799037
2.7087000000000003,19.69188433628625
2.7098000000000013,19.756765485791625
2.7109000000000005,19.821806656059348
2.7119999999999997,19.8870080989656
2.7131000000000007,19.952370066517656
2.7142,20.017892810853557
2.715300000000001,20.08357658424258
2.7164,20.149421639084178
2.717500000000001,20.215428227908706
2.7186000000000003,20.28159660337615
2.7197000000000013,20.347927018277026
2.7208000000000006,20.41441972553118
2.7218999999999998,20.481074978188307
2.7230000000000008,20.54789302942746
2.7241,20.61487413255645
2.725200000000001,20.68201854101264
2.7263,20.749326508361488
2.727400000000001,20.816798288297562
2.7285000000000004,20.88443413464315
2.7296000000000014,20.952234301349186
2.7307000000000006,21.020199042494013
2.7318,21.088328612284037
2.7329000000000008,21.156623265052964
2.734,21.22508325526163
2.735100000000001,21.293708837498347
2.7362,21.362500266477632
2.737300000000001,21.431457797041322
2.7384000000000004,21.50058168415712
2.7395000000000014,21.569872182919397
2.7406000000000006,21.639329548548144
2.7417,21.708954036389382
2.742800000000001,21.77874590191485
2.7439,21.84870540072121
2.745000000000001,21.918832788530842
2.7461,21.989128321190698
2.747200000000001,22.05959225467287
2.7483000000000004,22.130224845073503
2.7494000000000014,22.20102634861363
2.7505000000000006,22.271997021637898
2.7516,22.343137120615314
2.752700000000001,22.414446902138607
2.7538,22.485926622923582
2.754900000000001,22.557576539809972
2.7560000000000002,22.62939690975995
2.757100000000001,22.701387989859228
2.7582000000000004,22.773550037315736
2.7592999999999996,22.845883309460017
2.7604000000000006,22.91838806374524
2.7615,22.99106455774608
2.762600000000001,23.063913049159503
2.7637,23.136933795803873
2.764800000000001,23.210127055619264
2.7659000000000002,23.283493086666667
2.7670000000000012,23.357032147128503
2.7681000000000004,23.430744495307625
2.7691999999999997,23.50463038962781
2.7703000000000007,23.578690088633333
2.7714,23.652923850988266
2.772500000000001,23.727331935477192
2.7736,23.80191460100403
2.774700000000001,23.87667210659288
2.7758000000000003,23.951604711386526
2.7769000000000013,24.026712674647616
2.7780000000000005,24.101996255757264
2.7790999999999997,24.177455714215704
2.7802000000000007,24.25309130964178
2.7813,24.328903301772378
2.782400000000001,24.40489195046294
2.7835,24.481057515686455
2.784600000000001,24.557400257534173
2.7857000000000003,24.63392043621438
2.7868000000000013,24.710618312053292
2.7879000000000005,24.78749414549355
2.7889999999999997,24.864548197095424
2.7901000000000007,24.941780727535747
2.7912,25.019191997607482
2.792300000000001,25.09678226822055
2.7934,25.17455180040046
2.794500000000001,25.2525008552891
2.7956000000000003,25.330629694143667
2.7967000000000013,25.408938578337278
2.7978000000000005,25.487427769357982
2.7988999999999997,25.566097528809255
2.8000000000000007,25.64494811840947
2.8011,25.723979799991373
2.802200000000001,25.803192835502784
2.8033,25.882587487005143
2.804400000000001,25.962164016674745
2.8055000000000003,26.04192268680106
2.8066000000000013,26.12186375978796
2.8077000000000005,26.201987498152004
2.8087999999999997,26.282294164523883
2.8099000000000007,26.362784021646938
2.811,26.44345733237731
2.812100000000001,26.524314359684254
2.8132,26.605355366648965
2.814300000000001,26.686580616465523
2.8154000000000003,26.767990372439463
2.8165000000000013,26.84958489798888
2.8176000000000005,26.931364456642893
2.8186999999999998,27.013329312042575
2.8198000000000008,27.09547972794026
2.8209,27.177815968198974
2.822000000000001,27.26033829679322
2.8231,27.34304697780755
2.824200000000001,27.425942275437635
2.8253000000000004,27.509024453988747
2.8264000000000014,27.592293777876925
2.8275000000000006,27.675750511627594
2.8286,27.759394919875948
2.8297000000000008,27.843227267367105
2.8308,27.92724781895479
2.831900000000001,28.011456839602396
2.833,28.095854594381652
2.834100000000001,28.180441348473597
2.8352000000000004,28.265217367167253
2.8363000000000014,28.3501829158602
2.8374000000000006,28.435338260057875
2.8385,28.52068366537385
2.839600000000001,28.606219397529486
2.8407,28.69194572235311
2.841800000000001,28.777862905780996
2.8429,28.86397121385602
2.844000000000001,28.950270912728236
2.8451000000000004,29.03676226865421
2.8462000000000014,29.12344554799733
2.8473000000000006,29.21032101722679
2.8484,29.29738894291835
2.849500000000001,29.384649591753668
2.8506,29.472103230519608
2.851700000000001,29.559750126109282
2.8528000000000002,29.64759054552043
2.853900000000001,29.735624755856552
2.8550000000000004,29.82385302432541
2.8561000000000014,29.91227561824016
2.8572000000000006,30.000892805017926
2.8583,30.089704852180567
2.859400000000001,30.178712027354003
2.8605,30.267914598267843
2.861600000000001,30.3573128327559
2.8627000000000002,30.446906998754976
2.8638000000000012,30.53669736430583
2.8649000000000004,30.626684197551775
2.8659999999999997,30.71686776673952
2.8671000000000006,30.807248340218695
2.8682,30.897826186440756
2.869300000000001,30.988601573960512
2.8704,31.07957477143403
2.871500000000001,31.17074604762015
2.8726000000000003,31.262115671378858
2.8737000000000013,31.353683911672253
2.8748000000000005,31.44545103756348
2.8758999999999997,31.537417318217095
2.8770000000000007,31.62958302289883
2.8781,31.721948420974684
2.879200000000001,31.814513781911877
2.8803,31.907279375277625
2.881400000000001,32.000245470739834
2.8825000000000003,32.0934123380659
2.8836000000000013,32.18678024712371
2.8847000000000005,32.280349467880065
2.8857999999999997,32.37412027040192
2.8869000000000007,32.46809292485529
2.888,32.562267701505064
2.889100000000001,32.656644870715255
2.8902,32.751224702948235
2.891300000000001,32.84600746876562
2.8924000000000003,32.94099343882631
2.8935000000000013,33.0361828838883
2.8946000000000005,33.131576074806695
2.8956999999999997,33.22717328253491
2.8968000000000007,33.322974778123815
2.8979,33.418980832721225
2.899000000000001,33.51519171757267
2.9001,33.61160770402024
2.901200000000001,33.70822906350294
2.9023000000000003,33.805056067556336
2.9034000000000013,33.9020889878126
2.9045000000000005,33.99932809599956
2.9055999999999997,34.09677366394172
2.9067000000000007,34.19442596355905
2.9078,34.29228526686706
2.908900000000001,34.39035184597706
2.91,34.48862597309507
2.911100000000001,34.58710792052284
2.9122000000000003,34.68579796065624
2.9133000000000013,34.78469636598657
2.9144000000000005,34.88380340909899
2.9154999999999998,34.983119362673236
2.9166000000000007,35.08264449948349
2.9177,35.182379092397085
2.918800000000001,35.282323414375796
2.9199,35.3824777384743
2.921000000000001,35.482842337841404
2.9221000000000004,35.58341748571831
2.9232000000000014,35.684203455439814
2.9243000000000006,35.78520052043286
2.9254,35.88640895421758
2.9265000000000008,35.987829030406374
2.9276,36.08946102270346
2.928700000000001,36.1913052049058
2.9298,36.29336185090138
2.930900000000001,36.39563123467062
2.9320000000000004,36.49811363028471
2.9331000000000014,36.60080931190681
2.9342000000000006,36.70371855379046
2.9353,36.806841630280736
2.936400000000001,36.9101788158132
2.9375,37.01373038493126
2.938600000000001,37.11749661221673
2.9397,37.22147777239322
2.940800000000001,37.325674140257526
2.9419000000000004,37.43008599069562
2.9430000000000014,37.5347135986839
2.9441000000000006,37.63955723928719
2.9452,37.74461718766031
2.946300000000001,37.84989371904712
2.9474,37.95538710877956
2.948500000000001,38.06109763227927
2.9496,38.16702556505546
2.950700000000001,38.27317118270643
2.9518000000000004,38.379534760917764
2.9529000000000014,38.48611657546391
2.9540000000000006,38.59291690220611
2.9551,38.69993601709387
2.956200000000001,38.807174196163984
2.9573,38.91463171553994
2.958400000000001,39.02230885143286
2.9595000000000002,39.13020588014012
2.9606000000000012,39.23832307804641
2.9617000000000004,39.34666072162199
2.9627999999999997,39.455219087424084
2.9639000000000006,39.56399845209613
2.965,39.672999092366496
2.966100000000001,39.782221285050476
2.9672,39.89166530704794
2.968300000000001,40.00133143534482
2.9694000000000003,40.11121994701157
2.9705000000000013,40.2213311192042
2.9716000000000005,40.33166522916307
2.9726999999999997,40.442222554213444
2.9738000000000007,40.55300337176524
2.9749,40.66400795931189
2.976000000000001,40.775236594431725
2.9771,40.88668955478629
2.978200000000001,40.998367118121465
2.9793000000000003,41.110269562265984
2.9804000000000013,41.2223971651326
2.9815000000000005,41.334750204716656
2.9825999999999997,41.44732895909696
2.9837000000000007,41.560133706434854
2.9848,41.67316472497422
2.985900000000001,41.78642229304177
2.987,41.899906689045906
2.988100000000001,42.013618191477725
2.9892000000000003,42.1275570789097
2.9903000000000013,42.2417236299964
2.9914000000000005,42.35611812347358
2.9924999999999997,42.47074083815874
2.9936000000000007,42.58559205295044
2.9947,42.70067204682789
2.995800000000001,42.81598109885175
2.9969,42.93151948816261
2.998000000000001,43.047287493982274
2.9991000000000003,43.16328539561197
3.0002000000000013,43.27951347241148
3.0013000000000005,43.39597200388694
3.0023999999999997,43.51266126955771
3.0035000000000007,43.629581549045014
3.0046,43.74673312204886
3.005700000000001,43.86411626834937
3.0068,43.98173126780466
3.007900000000001,44.09957840035273
3.0090000000000003,44.21765794600943
3.0101000000000013,44.33597018486982
3.0112000000000005,44.454515397106476
3.0122999999999998,44.57329386297069
3.0134000000000007,44.69230586279201
3.0145,44.81155167697675
3.015600000000001,44.93103158600999
3.0167,45.05074587045317
3.017800000000001,45.17069481094602
3.0189000000000004,45.29087868820429
3.0200000000000014,45.4112977830217
3.0211000000000006,45.53195237626776
3.0221999999999998,45.652842748889185
3.0233000000000008,45.77396918190903
3.0244,45.89533195642586
3.025500000000001,46.01693135361535
3.0266,46.13876765472789
3.027700000000001,46.260841141090616
3.0288000000000004,46.383152094105164
3.0299000000000014,46.505700795249375
3.0310000000000006,46.62848752607552
3.0321,46.75151256821121
3.033200000000001,46.87477620335914
3.0343,46.99827871329591
3.035400000000001,47.122020379873256
3.0365,47.246001485016514
3.037600000000001,47.37022231072603
3.0387000000000004,47.494683139074965
3.0398000000000014,47.619384252211276
3.0409000000000006,47.74432593235565
3.042,47.869508461802944
3.043100000000001,47.99493212292081
3.0442,48.120597198149824
3.045300000000001,48.24650397000393
3.0464,48.37265272106915
3.047500000000001,48.49904373400488
3.0486000000000004,48.625677291541805
3.0497000000000014,48.75255367648415
3.0508000000000006,48.87967317170678
3.0519,49.00703606015735
3.053000000000001,49.13464262485512
3.0541,49.262493148890165
3.055200000000001,49.390587915424874
3.0563000000000002,49.51892720769175
3.0574000000000012,49.64751130899551
3.0585000000000004,49.776340502710426
3.0596000000000014,49.905415072282466
3.0607000000000006,50.03473530122726
3.0618,50.164301473131275
3.062900000000001,50.294113871651206
3.064,50.42417278051306
3.065100000000001,50.55447848351338
3.0662000000000003,50.685031264517704
3.0673000000000012,50.81583140746181
3.0684000000000005,50.946879196349634
3.0694999999999997,51.078174915255275
3.0706000000000007,51.20971884832144
3.0717,51.34151127975935
3.072800000000001,51.47355249384931
3.0739,51.605842774939475
3.075000000000001,51.73838240744679
3.0761000000000003,51.871171675855905
3.0772000000000013,52.00421086471985
3.0783000000000005,52.137500258658974
3.0793999999999997,52.27104014236137
3.0805000000000007,52.40483080058302
3.0816,52.538872518146206
3.082700000000001,52.67316557994123
3.0838,52.80771027092453
3.084900000000001,52.94250687612021
3.0860000000000003,53.077555680617806
3.0871000000000013,53.21285696957454
3.0882000000000005,53.348411028212745
3.0892999999999997,53.48421814182157
3.0904000000000007,53.62027859575602
3.0915,53.7565926754365
3.092600000000001,53.89316066634924
3.0937,54.02998285404568
3.094800000000001,54.167059524142985
3.0959000000000003,54.30439096232269
3.0970000000000013,54.441977454332076
3.0981000000000005,54.579819285982296
3.0991999999999997,54.7179167431498
3.1003000000000007,54.85627011177544
3.1014,54.99487967786348
3.102500000000001,55.13374572748353
3.1036,55.27286854676782
3.104700000000001,55.41224842191355
3.1058000000000003,55.551885639180576
3.1069000000000013,55.69178048489289
3.1080000000000005,55.83193324543687
3.1090999999999998,55.97234420726306
3.1102000000000007,56.11301365688439
3.1113,56.25394188087623
3.112400000000001,56.395129165877506
3.1135,56.5365757985883
3.114600000000001,56.67828206577233
3.1157000000000004,56.82024825425426
3.1168000000000013,56.96247465092164
3.1179000000000006,57.104961542722926
3.1189999999999998,57.24770921666905
3.1201000000000008,57.39071795983216
3.1212,57.533988059345006
3.122300000000001,57.677519802402635
3.1234,57.82131347625997
3.124500000000001,57.96536936823368
3.1256000000000004,58.10968776570012
3.1267000000000014,58.25426895609735
3.1278000000000006,58.39911322692247
3.1289,58.544220865733614
3.130000000000001,58.689592160148734
3.1311,58.83522739784525
3.132200000000001,58.98112686656106
3.1333,59.12729085409243
3.134400000000001,59.27371964829612
3.1355000000000004,59.42041353708718
3.1366000000000014,59.5673728084407
3.1377000000000006,59.71459775038929
3.1388,59.86208865102552
3.139900000000001,60.0098457985001
3.141,60.15786948102158
3.142100000000001,60.306159986857864
3.1432,60.45471760433379
3.144300000000001,60.603542621832794
3.1454000000000004,60.752635327795765
3.1465000000000014,60.901996010721575
3.1476000000000006,61.05162495916581
3.1487,61.201522461742044
3.149800000000001,61.35168880712094
3.1509,61.50212428402936
3.152000000000001,61.65282918125211
3.1531000000000002,61.80380378762931
3.1542000000000012,61.955048392058906
3.1553000000000004,62.10656328349387
3.1564000000000014,62.258348750944826
3.1575000000000006,62.410405083476725
3.1586,62.56273257021169
3.159700000000001,62.71533150032721
3.1608,62.86820216305576
3.161900000000001,63.021344847685846
3.1630000000000003,63.17475984356085
3.1641000000000012,63.32844744007943
3.1652000000000005,63.4824079266948
3.1662999999999997,63.63664159291518
3.1674000000000007,63.79114872830378
3.1685,63.94592962247734
3.169600000000001,64.10098456510768
3.1707,64.25631384592005
3.171800000000001,64.41191775469443
3.1729000000000003,64.56779658126399
3.1740000000000013,64.723950615516
3.1751000000000005,64.8803801473906
3.1761999999999997,65.03708546688216
3.1773000000000007,65.1940668640377
3.1784,65.35132462895702
3.179500000000001,65.50885905179356
3.1806,65.66667042275259
3.181700000000001,65.8247590320929
3.1828000000000003,65.98312517012471
3.1839000000000013,66.1417691272116
3.1850000000000005,66.30069119376792
3.1860999999999997,66.45989166026112
3.1872000000000007,66.61937081721022
3.1883,66.77912895518527
3.189400000000001,66.93916636480863
3.1905,67.09948333675305
3.191600000000001,67.2600801617437
3.1927000000000003,67.42095713055548
3.1938000000000013,67.58211453401542
3.1949000000000005,67.74355266299989
3.1959999999999997,67.90527180843692
3.1971000000000007,68.06727226130495
3.1982,68.22955431263192
3.199300000000001,68.39211825349668
3.2004,68.55496437502717
3.201500000000001,68.7180929684021
3.2026000000000003,68.88150432484916
3.2037000000000013,69.04519873564587
3.2048000000000005,69.20917649211884
3.2058999999999997,69.3734378856441
3.2070000000000007,69.53798320764703
